312701,49,,2016,6,20,2,26
312701,28,,2016,6,21,3,26
312701,72,,2016,6,22,4,26
312701,71,,2016,6,23,5,26
312701,53,,2016,6,24,6,26
312701,43,,2016,6,25,7,26
312701,38,,2016,6,26,1,27
312701,55,,2016,6,27,2,27
312701,49,,2016,6,28,3,27
312701,43,,2016,6,29,4,27
312701,49,,2016,6,30,5,27
312701,49,,2016,7,1,6,27
312701,44,,2016,7,2,7,27
312701,39,,2016,7,3,1,28
312701,52,,2016,7,4,2,28
312701,45,,2016,7,5,3,28
312701,33,,2016,7,6,4,28
312701,43,,2016,7,7,5,28
312701,40,,2016,7,8,6,28
312701,46,,2016,7,9,7,28
312701,49,,2016,7,10,1,29
312701,50,,2016,7,11,2,29
312701,37,,2016,7,12,3,29
312701,37,,2016,7,13,4,29
312701,45,,2016,7,14,5,29
312701,48,,2016,7,15,6,29
312701,48,,2016,7,16,7,29
312701,38,,2016,7,17,1,30
312701,60,,2016,7,18,2,30
312701,31,,2016,7,19,3,30
312701,35,,2016,7,20,4,30
312701,53,,2016,7,21,5,30
312701,70,,2016,7,22,6,30
312701,62,,2016,7,23,7,30
312701,48,,2016,7,24,1,31
312701,51,,2016,7,25,2,31
312701,49,,2016,7,26,3,31
312701,38,,2016,7,27,4,31
312701,32,,2016,7,28,5,31
312701,39,,2016,7,29,6,31
312701,35,,2016,7,30,7,31
312701,30,,2016,7,31,1,32
312701,36,,2016,8,1,2,32
312701,31,,2016,8,2,3,32
312701,31,,2016,8,3,4,32
312701,44,,2016,8,4,5,32
312701,41,,2016,8,5,6,32
312701,41,,2016,8,6,7,32
312701,45,,2016,8,7,1,33
312701,46,,2016,8,8,2,33
312701,45,,2016,8,9,3,33
312701,41,,2016,8,10,4,33
312701,47,,2016,8,11,5,33
312701,48,,2016,8,12,6,33
312701,40,,2016,8,13,7,33
312701,42,,2016,8,14,1,34
312701,38,,2016,8,15,2,34
312701,38,,2016,8,16,3,34
312701,45,,2016,8,17,4,34
312701,48,,2016,8,18,5,34
312701,62,,2016,8,19,6,34
312701,46,,2016,8,20,7,34
312701,38,,2016,8,21,1,35
312701,62,,2016,8,22,2,35
312701,81,,2016,8,23,3,35
312701,40,,2016,8,24,4,35
312701,45,,2016,8,25,5,35
312701,42,,2016,8,26,6,35
312701,53,,2016,8,27,7,35
312701,53,,2016,8,28,1,36
312701,56,,2016,8,29,2,36
312701,53,,2016,8,30,3,36
312701,47,,2016,8,31,4,36
312701,61,,2016,9,1,5,36
312701,64,,2016,9,2,6,36
312701,62,,2016,9,3,7,36
312701,37,,2016,9,4,1,37
312701,65,,2016,9,5,2,37
312701,54,,2016,9,6,3,37
312701,44,,2016,9,7,4,37
312701,46,,2016,9,8,5,37
312701,50,,2016,9,9,6,37
312701,43,,2016,9,10,7,37
312701,53,,2016,9,11,1,38
312701,63,,2016,9,12,2,38
312701,52,,2016,9,13,3,38
312701,2,,2016,9,14,4,38
312701,0,,2016,9,15,5,38
312701,0,,2016,9,16,6,38
312701,72,,2016,9,17,7,38
312701,59,,2016,9,18,1,39
312701,75,,2016,9,19,2,39
312701,47,,2016,9,20,3,39
312701,44,,2016,9,21,4,39
312701,77,,2016,9,22,5,39
312701,90,,2016,9,23,6,39
312701,93,,2016,9,24,7,39
312701,47,,2016,9,25,1,40
312701,61,,2016,9,26,2,40
312701,77,,2016,9,27,3,40
312701,282,,2016,9,28,4,40
312701,50,,2016,9,29,5,40
312701,58,,2016,9,30,6,40
312701,33,,2016,10,1,7,40
312701,41,,2016,10,2,1,41
312701,36,,2016,10,3,2,41
312701,64,,2016,10,4,3,41
312701,49,,2016,10,5,4,41
312701,53,,2016,10,6,5,41
312701,60,,2016,10,7,6,41
312701,43,,2016,10,8,7,41
312701,41,,2016,10,9,1,42
312701,55,,2016,10,10,2,42
312701,45,,2016,10,11,3,42
312701,18,,2016,10,12,4,42
312701,60,,2016,10,13,5,42
312701,69,,2016,10,14,6,42
312701,54,,2016,10,15,7,42
312701,39,,2016,10,16,1,43
312701,50,,2016,10,17,2,43
312701,44,,2016,10,18,3,43
312701,54,,2016,10,19,4,43
312701,57,,2016,10,20,5,43
312701,82,,2016,10,21,6,43
312701,57,,2016,10,22,7,43
312701,44,,2016,10,23,1,44
312701,56,,2016,10,24,2,44
312701,51,,2016,10,25,3,44
312701,55,,2016,10,26,4,44
312701,28,,2016,10,27,5,44
312701,56,,2016,10,28,6,44
312701,54,,2016,10,29,7,44
312701,36,,2016,10,30,1,45
312701,173,,2016,10,31,2,45
312701,43,,2016,11,1,3,45
312701,49,,2016,11,2,4,45
312701,52,,2016,11,3,5,45
312701,45,,2016,11,4,6,45
312701,57,,2016,11,5,7,45
312701,31,,2016,11,6,1,46
312701,39,,2016,11,7,2,46
312701,52,,2016,11,8,3,46
312701,47,,2016,11,9,4,46
312701,60,,2016,11,10,5,46
312701,65,,2016,11,11,6,46
312701,58,,2016,11,12,7,46
312701,41,,2016,11,13,1,47
312701,51,,2016,11,14,2,47
312701,53,,2016,11,15,3,47
312701,44,,2016,11,16,4,47
312701,54,,2016,11,17,5,47
312701,50,,2016,11,18,6,47
312701,45,,2016,11,19,7,47
312701,27,,2016,11,20,1,48
312701,78,,2016,11,21,2,48
312701,66,,2016,11,22,3,48
312701,67,,2016,11,23,4,48
312701,54,,2016,11,24,5,48
312701,49,,2016,11,25,6,48
312701,57,,2016,11,26,7,48
312701,32,,2016,11,27,1,49
312701,66,,2016,11,28,2,49
312701,57,,2016,11,29,3,49
312701,227,,2016,11,30,4,49
312701,47,,2016,12,1,5,49
312701,38,,2016,12,2,6,49
312701,57,,2016,12,3,7,49
312701,28,,2016,12,4,1,50
312701,63,,2016,12,5,2,50
312701,56,,2016,12,6,3,50
312701,43,,2016,12,7,4,50
312701,56,,2016,12,8,5,50
312701,58,,2016,12,9,6,50
312701,41,,2016,12,10,7,50
312701,42,,2016,12,11,1,51
312701,66,,2016,12,12,2,51
312701,62,,2016,12,13,3,51
312701,50,,2016,12,14,4,51
312701,41,,2016,12,15,5,51
312701,53,,2016,12,16,6,51
312701,54,,2016,12,17,7,51
312701,43,,2016,12,18,1,52
312701,50,,2016,12,19,2,52
312701,37,,2016,12,20,3,52
312701,28,,2016,12,21,4,52
312701,41,,2016,12,22,5,52
312701,45,,2016,12,23,6,52
312701,40,,2016,12,24,7,52
312701,45,,2016,12,25,1,53
312701,47,,2016,12,26,2,53
312701,50,,2016,12,27,3,53
312701,157,,2016,12,28,4,53
312701,18,,2016,12,29,5,53
312701,162,,2016,12,30,6,53
312701,69,,2016,12,31,7,53
312701,13,,2017,1,1,1,54
312701,27,,2017,1,2,2,54
312701,34,,2017,1,3,3,54
312701,34,,2017,1,4,4,54
312701,33,,2017,1,5,5,54
312701,36,,2017,1,6,6,54
312701,33,,2017,1,7,7,54
312701,21,,2017,1,8,1,55
312701,46,,2017,1,9,2,55
312701,51,,2017,1,10,3,55
312701,42,,2017,1,11,4,55
312701,41,,2017,1,12,5,55
312701,44,,2017,1,13,6,55
312701,30,,2017,1,14,7,55
312701,32,,2017,1,15,1,56
312701,45,,2017,1,16,2,56
312701,51,,2017,1,17,3,56
312701,42,,2017,1,18,4,56
312701,50,,2017,1,19,5,56
312701,66,,2017,1,20,6,56
312701,40,,2017,1,21,7,56
312701,34,,2017,1,22,1,57
312701,40,,2017,1,23,2,57
312701,45,,2017,1,24,3,57
312701,64,,2017,1,25,4,57
312701,40,,2017,1,26,5,57
312701,3,,2017,1,27,6,57
312701,0,,2017,1,28,7,57
312701,0,,2017,1,29,1,58
312701,31,,2017,1,30,2,58
312701,56,,2017,1,31,3,58
312702,34,,2016,1,1,6,1
312702,41,,2016,1,2,7,1
312702,54,,2016,1,3,1,2
312702,41,,2016,1,4,2,2
312702,35,,2016,1,5,3,2
312702,44,,2016,1,6,4,2
312702,50,,2016,1,7,5,2
312702,42,,2016,1,8,6,2
312702,42,,2016,1,9,7,2
312702,66,,2016,1,10,1,3
312702,50,,2016,1,11,2,3
312702,55,,2016,1,12,3,3
312702,56,,2016,1,13,4,3
312702,53,,2016,1,14,5,3
312702,44,,2016,1,15,6,3
312702,54,,2016,1,16,7,3
312702,54,,2016,1,17,1,4
312702,50,,2016,1,18,2,4
312702,40,,2016,1,19,3,4
312702,49,,2016,1,20,4,4
312702,28,,2016,1,21,5,4
312702,72,,2016,1,22,6,4
312702,71,,2016,1,23,7,4
312702,53,,2016,1,24,1,5
312702,43,,2016,1,25,2,5
312702,38,,2016,1,26,3,5
312702,55,,2016,1,27,4,5
312702,49,,2016,1,28,5,5
312702,43,,2016,1,29,6,5
312702,49,,2016,1,30,7,5
312702,49,,2016,1,31,1,6
312702,44,,2016,2,1,2,6
312702,39,,2016,2,2,3,6
312702,52,,2016,2,3,4,6
312702,45,,2016,2,4,5,6
312702,33,,2016,2,5,6,6
312702,43,,2016,2,6,7,6
312702,40,,2016,2,7,1,7
312702,46,,2016,2,8,2,7
312702,49,,2016,2,9,3,7
312702,50,,2016,2,10,4,7
312702,37,,2016,2,11,5,7
312702,37,,2016,2,12,6,7
312702,45,,2016,2,13,7,7
312702,48,,2016,2,14,1,8
312702,48,,2016,2,15,2,8
312702,38,,2016,2,16,3,8
312702,60,,2016,2,17,4,8
312702,31,,2016,2,18,5,8
312702,35,,2016,2,19,6,8
312702,53,,2016,2,20,7,8
312702,70,,2016,2,21,1,9
312702,62,,2016,2,22,2,9
312702,48,,2016,2,23,3,9
312702,51,,2016,2,24,4,9
312702,49,,2016,2,25,5,9
312702,38,,2016,2,26,6,9
312702,32,,2016,2,27,7,9
312702,39,,2016,2,28,1,10
312702,35,,2016,2,29,2,10
312702,30,,2016,3,1,3,10
312702,36,,2016,3,2,4,10
312702,31,,2016,3,3,5,10
312702,31,,2016,3,4,6,10
312702,44,,2016,3,5,7,10
312702,41,,2016,3,6,1,11
312702,41,,2016,3,7,2,11
312702,45,,2016,3,8,3,11
312702,46,,2016,3,9,4,11
312702,45,,2016,3,10,5,11
312702,41,,2016,3,11,6,11
312702,47,,2016,3,12,7,11
312702,48,,2016,3,13,1,12
312702,40,,2016,3,14,2,12
312702,42,,2016,3,15,3,12
312702,38,,2016,3,16,4,12
312702,38,,2016,3,17,5,12
312702,45,,2016,3,18,6,12
312702,48,,2016,3,19,7,12
312702,62,,2016,3,20,1,13
312702,46,,2016,3,21,2,13
312702,38,,2016,3,22,3,13
312702,62,,2016,3,23,4,13
312702,81,,2016,3,24,5,13
312702,40,,2016,3,25,6,13
312702,45,,2016,3,26,7,13
312702,42,,2016,3,27,1,14
312702,53,,2016,3,28,2,14
312702,53,,2016,3,29,3,14
312702,56,,2016,3,30,4,14
312702,53,,2016,3,31,5,14
312702,47,,2016,4,1,6,14
312702,61,,2016,4,2,7,14
312702,64,,2016,4,3,1,15
312702,62,,2016,4,4,2,15
312702,37,,2016,4,5,3,15
312702,65,,2016,4,6,4,15
312702,54,,2016,4,7,5,15
312702,44,,2016,4,8,6,15
312702,46,,2016,4,9,7,15
312702,50,,2016,4,10,1,16
312702,43,,2016,4,11,2,16
312702,53,,2016,4,12,3,16
312702,63,,2016,4,13,4,16
312702,52,,2016,4,14,5,16
312702,2,,2016,4,15,6,16
312702,0,,2016,4,16,7,16
312702,0,,2016,4,17,1,17
312702,72,,2016,4,18,2,17
312702,59,,2016,4,19,3,17
312702,75,,2016,4,20,4,17
312702,47,,2016,4,21,5,17
312702,44,,2016,4,22,6,17
312702,77,,2016,4,23,7,17
312702,90,,2016,4,24,1,18
312702,93,,2016,4,25,2,18
312702,47,,2016,4,26,3,18
312702,61,,2016,4,27,4,18
312702,77,,2016,4,28,5,18
312702,282,,2016,4,29,6,18
312702,50,,2016,4,30,7,18
312702,58,,2016,5,1,1,19
312702,33,,2016,5,2,2,19
312702,41,,2016,5,3,3,19
312702,36,,2016,5,4,4,19
312702,64,,2016,5,5,5,19
312702,49,,2016,5,6,6,19
312702,53,,2016,5,7,7,19
312702,60,,2016,5,8,1,20
312702,43,,2016,5,9,2,20
312702,41,,2016,5,10,3,20
312702,55,,2016,5,11,4,20
312702,45,,2016,5,12,5,20
312702,18,,2016,5,13,6,20
312702,60,,2016,5,14,7,20
312702,69,,2016,5,15,1,21
312702,54,,2016,5,16,2,21
312702,39,,2016,5,17,3,21
312702,50,,2016,5,18,4,21
312702,44,,2016,5,19,5,21
312702,54,,2016,5,20,6,21
312702,57,,2016,5,21,7,21
312702,82,,2016,5,22,1,22
312702,57,,2016,5,23,2,22
312702,44,,2016,5,24,3,22
312702,56,,2016,5,25,4,22
312702,51,,2016,5,26,5,22
312702,55,,2016,5,27,6,22
312702,28,,2016,5,28,7,22
312702,56,,2016,5,29,1,23
312702,54,,2016,5,30,2,23
312702,36,,2016,5,31,3,23
312702,20,,2016,6,1,4,23
312702,30,,2016,6,2,5,23
312702,48,,2016,6,3,6,23
312702,26,,2016,6,4,7,23
312702,23,,2016,6,5,1,24
312702,36,,2016,6,6,2,24
312702,52,,2016,6,7,3,24
312702,30,,2016,6,8,4,24
312702,38,,2016,6,9,5,24
312702,41,,2016,6,10,6,24
312702,32,,2016,6,11,7,24
312702,34,,2016,6,12,1,25
312702,45,,2016,6,13,2,25
312702,39,,2016,6,14,3,25
312702,41,,2016,6,15,4,25
312702,51,,2016,6,16,5,25
312702,40,,2016,6,17,6,25
312702,38,,2016,6,18,7,25
312702,32,,2016,6,19,1,26
312702,46,,2016,6,20,2,26
312702,41,,2016,6,21,3,26
312702,61,,2016,6,22,4,26
312702,47,,2016,6,23,5,26
312702,46,,2016,6,24,6,26
312702,32,,2016,6,25,7,26
312702,39,,2016,6,26,1,27
312702,45,,2016,6,27,2,27
312702,39,,2016,6,28,3,27
312702,41,,2016,6,29,4,27
312702,29,,2016,6,30,5,27
312702,47,,2016,7,1,6,27
312702,42,,2016,7,2,7,27
312702,29,,2016,7,3,1,28
312702,48,,2016,7,4,2,28
312702,49,,2016,7,5,3,28
312702,44,,2016,7,6,4,28
312702,27,,2016,7,7,5,28
312702,34,,2016,7,8,6,28
312702,33,,2016,7,9,7,28
312702,42,,2016,7,10,1,29
312702,47,,2016,7,11,2,29
312702,37,,2016,7,12,3,29
312702,42,,2016,7,13,4,29
312702,30,,2016,7,14,5,29
312702,35,,2016,7,15,6,29
312702,37,,2016,7,16,7,29
312702,37,,2016,7,17,1,30
312702,42,,2016,7,18,2,30
312702,41,,2016,7,19,3,30
312702,32,,2016,7,20,4,30
312702,41,,2016,7,21,5,30
312702,62,,2016,7,22,6,30
312702,45,,2016,7,23,7,30
312702,32,,2016,7,24,1,31
312702,46,,2016,7,25,2,31
312702,41,,2016,7,26,3,31
312702,24,,2016,7,27,4,31
312702,24,,2016,7,28,5,31
312702,31,,2016,7,29,6,31
312702,28,,2016,7,30,7,31
312702,23,,2016,7,31,1,32
312702,24,,2016,8,1,2,32
312702,35,,2016,8,2,3,32
312702,34,,2016,8,3,4,32
312702,23,,2016,8,4,5,32
312702,31,,2016,8,5,6,32
312702,33,,2016,8,6,7,32
312702,29,,2016,8,7,1,33
312702,35,,2016,8,8,2,33
312702,27,,2016,8,9,3,33
312702,31,,2016,8,10,4,33
312702,31,,2016,8,11,5,33
312702,32,,2016,8,12,6,33
312702,21,,2016,8,13,7,33
312702,25,,2016,8,14,1,34
312702,23,,2016,8,15,2,34
312702,36,,2016,8,16,3,34
312702,38,,2016,8,17,4,34
312702,37,,2016,8,18,5,34
312702,39,,2016,8,19,6,34
312702,33,,2016,8,20,7,34
312702,38,,2016,8,21,1,35
312702,61,,2016,8,22,2,35
312702,121,,2016,8,23,3,35
312702,33,,2016,8,24,4,35
312702,20,,2016,8,25,5,35
312702,46,,2016,8,26,6,35
312702,34,,2016,8,27,7,35
312702,47,,2016,8,28,1,36
312702,38,,2016,8,29,2,36
312702,45,,2016,8,30,3,36
312702,44,,2016,8,31,4,36
312702,46,,2016,9,1,5,36
312702,29,,2016,9,2,6,36
312702,48,,2016,9,3,7,36
312702,30,,2016,9,4,1,37
312702,47,,2016,9,5,2,37
312702,34,,2016,9,6,3,37
312702,32,,2016,9,7,4,37
312702,39,,2016,9,8,5,37
312702,42,,2016,9,9,6,37
312702,35,,2016,9,10,7,37
312702,39,,2016,9,11,1,38
312702,31,,2016,9,12,2,38
312702,22,,2016,9,13,3,38
312702,19,,2016,9,14,4,38
312702,0,,2016,9,15,5,38
312702,0,,2016,9,16,6,38
312702,54,,2016,9,17,7,38
312702,35,,2016,9,18,1,39
312702,56,,2016,9,19,2,39
312702,30,,2016,9,20,3,39
312702,38,,2016,9,21,4,39
312702,64,,2016,9,22,5,39
312702,80,,2016,9,23,6,39
312702,21,,2016,9,24,7,39
312702,47,,2016,9,25,1,40
312702,45,,2016,9,26,2,40
312702,52,,2016,9,27,3,40
312702,37,,2016,9,28,4,40
312702,35,,2016,9,29,5,40
312702,40,,2016,9,30,6,40
312702,29,,2016,10,1,7,40
312702,36,,2016,10,2,1,41
312702,38,,2016,10,3,2,41
312702,47,,2016,10,4,3,41
312702,49,,2016,10,5,4,41
312702,36,,2016,10,6,5,41
312702,26,,2016,10,7,6,41
312702,29,,2016,10,8,7,41
312702,51,,2016,10,9,1,42
312702,33,,2016,10,10,2,42
312702,30,,2016,10,11,3,42
312702,38,,2016,10,12,4,42
312702,39,,2016,10,13,5,42
312702,38,,2016,10,14,6,42
312702,34,,2016,10,15,7,42
312702,21,,2016,10,16,1,43
312702,31,,2016,10,17,2,43
312702,41,,2016,10,18,3,43
312702,37,,2016,10,19,4,43
312702,44,,2016,10,20,5,43
312702,89,,2016,10,21,6,43
312702,32,,2016,10,22,7,43
312702,29,,2016,10,23,1,44
312702,47,,2016,10,24,2,44
312702,26,,2016,10,25,3,44
312702,73,,2016,10,26,4,44
312702,30,,2016,10,27,5,44
312702,42,,2016,10,28,6,44
312702,36,,2016,10,29,7,44
312702,28,,2016,10,30,1,45
312702,38,,2016,10,31,2,45
312702,37,,2016,11,1,3,45
312702,27,,2016,11,2,4,45
312702,40,,2016,11,3,5,45
312702,35,,2016,11,4,6,45
312702,35,,2016,11,5,7,45
312702,27,,2016,11,6,1,46
312702,41,,2016,11,7,2,46
312702,31,,2016,11,8,3,46
312702,25,,2016,11,9,4,46
312702,30,,2016,11,10,5,46
312702,39,,2016,11,11,6,46
312702,28,,2016,11,12,7,46
312702,29,,2016,11,13,1,47
312702,27,,2016,11,14,2,47
312702,38,,2016,11,15,3,47
312702,28,,2016,11,16,4,47
312702,24,,2016,11,17,5,47
312702,34,,2016,11,18,6,47
312702,27,,2016,11,19,7,47
312702,28,,2016,11,20,1,48
312702,49,,2016,11,21,2,48
312702,47,,2016,11,22,3,48
312702,36,,2016,11,23,4,48
312702,29,,2016,11,24,5,48
312702,36,,2016,11,25,6,48
312702,34,,2016,11,26,7,48
312702,28,,2016,11,27,1,49
312702,41,,2016,11,28,2,49
312702,35,,2016,11,29,3,49
312702,24,,2016,11,30,4,49
312702,32,,2016,12,1,5,49
312702,40,,2016,12,2,6,49
312702,72,,2016,12,3,7,49
312702,20,,2016,12,4,1,50
312702,51,,2016,12,5,2,50
312702,34,,2016,12,6,3,50
312702,38,,2016,12,7,4,50
312702,32,,2016,12,8,5,50
312702,46,,2016,12,9,6,50
312702,30,,2016,12,10,7,50
312702,34,,2016,12,11,1,51
312702,48,,2016,12,12,2,51
312702,28,,2016,12,13,3,51
312702,29,,2016,12,14,4,51
312702,32,,2016,12,15,5,51
312702,37,,2016,12,16,6,51
312702,29,,2016,12,17,7,51
312702,32,,2016,12,18,1,52
312702,34,,2016,12,19,2,52
312702,33,,2016,12,20,3,52
312702,23,,2016,12,21,4,52
312702,23,,2016,12,22,5,52
312702,137,,2016,12,23,6,52
312702,28,,2016,12,24,7,52
312702,19,,2016,12,25,1,53
312702,42,,2016,12,26,2,53
312702,29,,2016,12,27,3,53
312702,38,,2016,12,28,4,53
312702,29,,2016,12,29,5,53
312702,50,,2016,12,30,6,53
312702,38,,2016,12,31,7,53
312702,21,,2017,1,1,1,54
312702,43,,2017,1,2,2,54
312702,34,,2017,1,3,3,54
312702,31,,2017,1,4,4,54
312702,36,,2017,1,5,5,54
312702,30,,2017,1,6,6,54
312702,24,,2017,1,7,7,54
312702,31,,2017,1,8,1,55
312702,42,,2017,1,9,2,55
312702,26,,2017,1,10,3,55
312702,34,,2017,1,11,4,55
312702,35,,2017,1,12,5,55
312702,34,,2017,1,13,6,55
312702,30,,2017,1,14,7,55
312702,30,,2017,1,15,1,56
312702,35,,2017,1,16,2,56
312702,40,,2017,1,17,3,56
312702,26,,2017,1,18,4,56
312702,34,,2017,1,19,5,56
312702,58,,2017,1,20,6,56
312702,22,,2017,1,21,7,56
312702,20,,2017,1,22,1,57
312702,35,,2017,1,23,2,57
312702,42,,2017,1,24,3,57
312702,30,,2017,1,25,4,57
312702,27,,2017,1,26,5,57
312702,8,,2017,1,27,6,57
312702,1,,2017,1,28,7,57
312702,1,,2017,1,29,1,58
312702,28,,2017,1,30,2,58
312702,37,,2017,1,31,3,58
312703,34,,2016,1,1,6,1
312703,41,,2016,1,2,7,1
312703,54,,2016,1,3,1,2
312703,41,,2016,1,4,2,2
312703,35,,2016,1,5,3,2
312703,44,,2016,1,6,4,2
312703,50,,2016,1,7,5,2
312703,42,,2016,1,8,6,2
312703,42,,2016,1,9,7,2
312703,66,,2016,1,10,1,3
312703,50,,2016,1,11,2,3
312703,55,,2016,1,12,3,3
312703,56,,2016,1,13,4,3
312703,53,,2016,1,14,5,3
312703,44,,2016,1,15,6,3
312703,54,,2016,1,16,7,3
312703,54,,2016,1,17,1,4
312703,50,,2016,1,18,2,4
312703,40,,2016,1,19,3,4
312703,49,,2016,1,20,4,4
312703,28,,2016,1,21,5,4
312703,72,,2016,1,22,6,4
312703,71,,2016,1,23,7,4
312703,53,,2016,1,24,1,5
312703,43,,2016,1,25,2,5
312703,38,,2016,1,26,3,5
312703,55,,2016,1,27,4,5
312703,49,,2016,1,28,5,5
312703,43,,2016,1,29,6,5
